Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2023,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,AE,CZ,FR,,2,live,,T,C
2023,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,CN,NL,NL,1,,bodies,Number of specimens,T,C
2023,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,CN,NL,NL,,1,bodies,,T,C
2023,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,TH,ZA,,,3,live,Number of specimens,B,C
2023,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,DE,GB,NL,1,,live,Number of specimens,B,C
2023,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,FR,GB,FR,1,,live,Number of specimens,Z,C
2023,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,GB,DE,FR,1,,live,Number of specimens,Z,C
2023,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,GB,DE,,,1,live,Number of specimens,Z,C
2023,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,ID,CZ,,,1,live,,T,C
2023,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,TH,CZ,,1,,live,Number of specimens,B,C
2023,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,TH,CZ,,,1,live,,T,C
2023,I,Eulemur rubriventer,Mammalia,Primates,Lemuridae,Eulemur,BR,FR,,,2,live,Number of specimens,Z,C
2023,I,Eulemur rubriventer,Mammalia,Primates,Lemuridae,Eulemur,ZA,GB,,3,,live,Number of specimens,Z,C
2023,I,Hapalemur alaotrensis,Mammalia,Primates,Lemuridae,Hapalemur,IM,NL,,2,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,BE,1,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,BE,,1,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,CH,2,,live,Number of specimens,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,CH,1,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,CH,,3,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,DE,1,,live,Number of specimens,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,DE,1,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,DE,,2,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,FR,6,,live,Number of specimens,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,FR,2,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,FR,,9,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,GB,1,,live,Number of specimens,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,GB,,1,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,NL,7,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,NL,,6,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,PL,2,,live,Number of specimens,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,PL,5,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,PL,,7,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,,2,,live,Number of specimens,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,,2,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CZ,,,4,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,KW,CZ,2,,live,Number of specimens,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,KW,FR,2,,live,Number of specimens,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,NL,NL,,5,live,,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,NL,,5,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AZ,KZ,,,2,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AZ,TR,,,3,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,AE,ES,,2,live,Number of specimens,B,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,AE,ES,4,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,AE,FR,,4,live,Number of specimens,B,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,AE,FR,8,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,CY,PL,11,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,CY,,28,14,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,CZ,DE,,1,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,CZ,NL,,1,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,CZ,,,5,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,PL,,11,11,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,UA,,,12,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,IL,CZ,,,7,live,,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,IN,AE,BE,2,1,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,IN,AE,CH,2,2,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,IN,AE,CZ,2,2,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,IN,AE,DE,2,1,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,IN,AE,FR,3,4,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,IN,AE,PL,5,6,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,IN,ZA,,40,40,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,JP,PL,,,11,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,KZ,RU,,1,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,LK,CZ,,10,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,LK,CZ,,,4,live,,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,LK,FR,,8,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,LY,ZA,,,8,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,MY,ZA,,,9,live,Number of specimens,B,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,SA,UA,,,4,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TH,CZ,DE,4,,live,Number of specimens,B,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TH,CZ,DE,,4,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TH,CZ,SK,1,,live,Number of specimens,B,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TH,CZ,SK,,1,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TH,CZ,,3,,live,Number of specimens,B,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TH,CZ,,,9,live,,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TH,DE,,2,,live,Number of specimens,B,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TH,DE,,,2,live,Number of specimens,T,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TH,UA,,10,10,live,Number of specimens,B,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TH,ZA,,23,23,live,Number of specimens,B,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,UG,UA,,4,,live,Number of specimens,Z,C
2023,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,VE,ES,ES,,4,live,Number of specimens,Z,C
2023,I,Prolemur simus,Mammalia,Primates,Lemuridae,Prolemur,CZ,GB,,,1,live,Number of specimens,Z,C
2023,I,Prolemur simus,Mammalia,Primates,Lemuridae,Prolemur,CZ,GB,,1,,live,,Z,C
2023,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,AE,RU,,,2,live,,Z,C
2023,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,ID,RU,,,2,live,,T,C
2023,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,ID,RU,,,2,live,,Z,C
2023,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,ID,ZA,,,1,live,Number of specimens,Z,C
2023,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,PH,US,,6,,live,Number of specimens,B,C
2023,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,TH,RU,,2,,live,Number of specimens,Z,C
2023,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,TH,RU,,,2,live,,T,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,AE,CZ,BE,,1,live,,T,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,AE,CZ,DE,1,,live,Number of specimens,T,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,AE,CZ,DE,,1,live,,T,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,AE,CZ,ES,,1,live,,T,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,AE,CZ,FR,2,,live,Number of specimens,Z,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,AE,CZ,FR,,2,live,,T,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,AE,CZ,,3,,live,Number of specimens,T,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,AE,CZ,,2,,live,Number of specimens,Z,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,AE,CZ,,,3,live,,T,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,AE,RU,,,3,live,,Z,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,AU,GB,,,3,live,Number of specimens,Z,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,BR,DK,,,1,live,Number of specimens,Z,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,CA,US,,1,,live,Number of specimens,Z,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,CH,DE,,,1,live,Number of specimens,Z,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,CN,NL,BE,1,,bodies,Number of specimens,T,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,CN,NL,BE,,1,bodies,,T,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,ID,CZ,,,1,live,,T,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,ID,RU,,,1,live,,T,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,ID,RU,,,2,live,,Z,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,ID,ZA,,,1,live,Number of specimens,Z,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,IE,GB,DE,1,,live,Number of specimens,Z,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,IN,ID,,6,,live,Number of specimens,Z,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,PH,US,,6,,live,Number of specimens,B,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,TH,CZ,BE,2,,live,Number of specimens,Z,C
2023,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,TH,CZ,BE,,2,live,,T,C
2023,I,Eos histrio,Aves,Psittaciformes,Loriidae,Eos,DK,US,,,1,specimens,Number of specimens,S,C
2023,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,AE,NL,BE,3,,live,Number of specimens,T,C
2023,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,AE,NL,BE,,3,live,,T,C
2023,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,AE,NL,DE,4,,live,Number of specimens,T,C
2023,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,AE,NL,DE,,4,live,,T,C
2023,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,AE,NL,IT,1,,live,Number of specimens,T,C
2023,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,AE,NL,IT,,1,live,,T,C
2023,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,AE,NL,NL,,10,live,,T,C
2023,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,AE,NL,,10,,live,Number of specimens,T,C
2023,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,AE,US,,7,,live,Number of specimens,Z,C
2023,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,IN,AE,DE,4,4,live,Number of specimens,Z,C
2023,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,IN,AE,IT,1,1,live,Number of specimens,Z,C
2023,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,IN,AE,NL,7,7,live,Number of specimens,Z,C
2023,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,JP,CZ,FR,,2,live,,Z,C
2023,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,KZ,RU,,,2,live,,Z,C
2023,I,Lutrogale perspicillata,Mammalia,Carnivora,Mustelidae,Lutrogale,FR,GB,,1,1,live,Number of specimens,Z,C
2023,I,Mustela nigripes,Mammalia,Carnivora,Mustelidae,Mustela,CA,US,,,5,live,Number of specimens,S,C
2023,I,Mustela nigripes,Mammalia,Carnivora,Mustelidae,Mustela,US,CA,,,13,live,Number of specimens,N,C
2023,I,Mustela nigripes,Mammalia,Carnivora,Mustelidae,Mustela,US,CA,,11,,live,Number of specimens,S,C
2023,I,Pteronura brasiliensis,Mammalia,Carnivora,Mustelidae,Pteronura,AR,CZ,,,1,live,,Z,C
2023,I,Pteronura brasiliensis,Mammalia,Carnivora,Mustelidae,Pteronura,AR,DE,,2,,live,Number of specimens,N,C
2023,I,Pteronura brasiliensis,Mammalia,Carnivora,Mustelidae,Pteronura,AR,DE,,,1,live,Number of specimens,Z,C
2023,I,Pteronura brasiliensis,Mammalia,Carnivora,Mustelidae,Pteronura,GB,HU,,,1,live,,Z,C
2023,I,Pteronura brasiliensis,Mammalia,Carnivora,Mustelidae,Pteronura,IN,VE,,10,,live,Number of specimens,Z,C
2023,I,Pteronura brasiliensis,Mammalia,Carnivora,Mustelidae,Pteronura,RU,VE,,6,,live,,Z,C
2023,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,KH,MY,,50,,live,Number of specimens,Z,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,BH,AE,,,20,live,Number of specimens,N,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,BH,AE,,10,,live,Number of specimens,P,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,GB,UZ,,200,,feathers,Number of specimens,S,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,GB,UZ,,600,200,specimens,ml,S,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,KZ,AE,,1020,702,live,Number of specimens,N,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,MN,KZ,,,120,live,Number of specimens,N,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,PK,AE,,5170,6800,live,Number of specimens,N,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,PK,KZ,XX,,200,live,Number of specimens,N,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,PK,KZ,,200,,live,Number of specimens,N,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,RU,KZ,,,120,live,Number of specimens,N,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,RU,KZ,,60,,live,,N,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,RU,UZ,,,30,live,Number of specimens,N,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,SA,AE,,,2710,live,Number of specimens,N,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,UZ,AE,,2940,2842,live,Number of specimens,N,C
2023,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,UZ,KZ,,2110,1450,live,Number of specimens,N,C
2023,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,AE,MA,,90,,live,Number of specimens,B,C
2023,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,AE,MA,,6719,,live,Number of specimens,N,C
2023,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,AE,MA,,,200,live,,B,C
2023,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,AE,MA,,,7895,live,,N,C
2023,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,DZ,AE,,,550,live,Number of specimens,N,C
2023,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,DZ,AU,,1350,,live,Number of specimens,N,C
2023,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,EG,AE,MA,,6071,live,Number of specimens,N,C
2023,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,EG,AE,,,2002,live,Number of specimens,N,C
2023,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,IQ,AE,,20,,live,,B,C
2023,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,MR,MA,,,609,live,,B,C
2023,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,MR,MA,,,1,specimens,ml,B,C
2023,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,QA,MA,,,4000,live,,B,C
2023,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,RU,UZ,,30,,live,,N,C
2023,I,Pelecanus crispus,Aves,Pelecaniformes,Pelecanidae,Pelecanus,IN,LK,,,12,live,Number of specimens,Z,C
2023,I,Lophophorus impejanus,Aves,Galliformes,Phasianidae,Lophophorus,AE,PT,,,2,live,Number of specimens,T,C
2023,I,Lophophorus impejanus,Aves,Galliformes,Phasianidae,Lophophorus,CN,DK,,1,,bodies,Number of specimens,E,C
2023,I,Lophophorus impejanus,Aves,Galliformes,Phasianidae,Lophophorus,CN,FR,,2,2,bodies,Number of specimens,E,C
2023,I,Lophophorus impejanus,Aves,Galliformes,Phasianidae,Lophophorus,CN,GB,,2,,bodies,Number of specimens,T,C
2023,I,Lophophorus impejanus,Aves,Galliformes,Phasianidae,Lophophorus,CN,NL,DE,1,,bodies,Number of specimens,T,C
2023,I,Lophophorus impejanus,Aves,Galliformes,Phasianidae,Lophophorus,PE,ES,PT,,18,live,Number of specimens,T,C
2023,I,Lophura edwardsi,Aves,Galliformes,Phasianidae,Lophura,CH,DE,,,1,live,Number of specimens,Z,C
2023,I,Lophura edwardsi,Aves,Galliformes,Phasianidae,Lophura,CN,NL,BE,1,,bodies,Number of specimens,T,C
2023,I,Lophura edwardsi,Aves,Galliformes,Phasianidae,Lophura,CN,NL,BE,,1,bodies,,T,C
2023,I,Lophura edwardsi,Aves,Galliformes,Phasianidae,Lophura,TW,CZ,DE,,5,live,,Z,C
2023,I,Lophura edwardsi,Aves,Galliformes,Phasianidae,Lophura,TW,CZ,,,1,live,,Z,C
2023,I,Lophura swinhoii,Aves,Galliformes,Phasianidae,Lophura,EG,LB,NL,,10,live,,T,C
2023,I,Lophura swinhoii,Aves,Galliformes,Phasianidae,Lophura,GH,BE,NL,,1,live,Number of specimens,T,C
2023,I,Lophura swinhoii,Aves,Galliformes,Phasianidae,Lophura,ID,NL,,,12,live,,T,C
2023,I,Lophura swinhoii,Aves,Galliformes,Phasianidae,Lophura,LB,NL,,,4,live,,T,C
2023,I,Polyplectron napoleonis,Aves,Galliformes,Phasianidae,Polyplectron,AE,PT,,,2,live,Number of specimens,T,C
2023,I,Polyplectron napoleonis,Aves,Galliformes,Phasianidae,Polyplectron,CH,NL,,,2,live,,Z,C
2023,I,Polyplectron napoleonis,Aves,Galliformes,Phasianidae,Polyplectron,CN,DK,,2,,bodies,Number of specimens,E,C
2023,I,Polyplectron napoleonis,Aves,Galliformes,Phasianidae,Polyplectron,PE,ES,PT,,6,live,Number of specimens,T,C
2023,I,Polyplectron napoleonis,Aves,Galliformes,Phasianidae,Polyplectron,SG,NL,,,2,live,,Z,C
2023,I,Syrmaticus ellioti,Aves,Galliformes,Phasianidae,Syrmaticus,EG,LB,NL,,10,live,,T,C
2023,I,Syrmaticus ellioti,Aves,Galliformes,Phasianidae,Syrmaticus,ID,NL,,,3,live,,T,C
2023,I,Syrmaticus ellioti,Aves,Galliformes,Phasianidae,Syrmaticus,LB,NL,,,4,live,,T,C
2023,I,Syrmaticus mikado,Aves,Galliformes,Phasianidae,Syrmaticus,CN,GB,,1,,bodies,Number of specimens,T,C
2023,I,Syrmaticus mikado,Aves,Galliformes,Phasianidae,Syrmaticus,ID,NL,,,8,live,,T,C
2023,I,Tragopan blythii,Aves,Galliformes,Phasianidae,Tragopan,CN,DK,,1,,bodies,Number of specimens,E,C
2023,I,Tragopan caboti,Aves,Galliformes,Phasianidae,Tragopan,CN,DK,,2,,bodies,Number of specimens,E,C
2023,I,Tragopan caboti,Aves,Galliformes,Phasianidae,Tragopan,ZA,BE,,10,,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,AE,ES,,,2,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,AE,KW,ZA,8,,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,AE,PT,ES,2,2,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,AE,PT,,2,,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,AE,ZA,,80,68,live,Number of specimens,P,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,BH,CY,DE,,4,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,BH,CY,,30,,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,BH,KW,BE,9,,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,BH,KW,DE,1,,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,BH,KW,DK,1,,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,BH,KW,NL,1,,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,CA,US,CA,,1,live,Number of specimens,P,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,CH,DE,,,2,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,CH,PT,,,1,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,ID,NL,BE,,1,live,,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,ID,NL,DK,,16,live,,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,IN,ZA,,10,,live,Number of specimens,Z,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,IQ,BE,,,5,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,IT,CH,,2,,live,Number of specimens,P,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,JO,LB,ZA,,5,live,,B,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,JO,MT,BE,,1,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,JO,MT,NL,,2,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,KR,NL,BE,4,,live,Number of specimens,Z,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,KR,NL,BE,,3,live,,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,KW,AE,ZA,,13,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,KW,BE,DE,,1,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,KW,BE,DK,,1,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,KW,BE,NL,,6,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,KW,BE,,,9,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,KW,BH,ZA,,2,live,Number of specimens,T,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,KW,ZA,,,40,live,Number of specimens,B,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,LB,ZA,,8,,live,,B,C
2023,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,LY,LB,BE,,2,live,,T,C
